,title,description,datetime,category,agency
372,افزایش نرخ سکه امامی در معاملات امروز ۱۱ مهر/عقب نشینی معامله گران بزرگ بازار سکه,"
در بازار تهران، قیمت هر قطعه سکه امامی با افزایش ۰.۰۷ درصدی، به عدد ۱۵۳،۴۰۰،۰۰۰ ریال دست پیدا کرد.
",2022-10-03 13:51:43,اخبار طلا و سکه,نبض بازار
373,قیمت جهانی طلا امروز ۱۱ مهر ۱۴۰۱ / اونس در محدوده حمایتی,"
قیمت هر اونس طلا امروز دوشنبه ۱۱ مهر به ۱۶۶۲ دلار و ۸۶ سنت رسید.
",2022-10-03 13:02:34,اخبار طلا و سکه,نبض بازار
374,ارزش دلار پایین آمد طلا صعود کرد,"
قیمت هر اونس طلا امروز با ۰.۱۴ درصد افزایش به ۱۶۶۲ دلار و ۸۶ سنت رسید.
",2022-10-03 10:16:31,اخبار طلا و سکه,اقتصاد آنلاین
375,دلار گرانی طلا را رقم زد,"
قیمت طلا اولین افزایش هفتگی خود را پس‌از 3 هفته در روز جمعه ثبت کرد. پایین آمدن ارزش دلار تا حدی آرامش را به بازار فلزات گرانبها بازگرداند و باعث افزایش قیمت طلا در معاملات امروز آسیا شد.
",2022-10-03 10:16:29,اخبار طلا و سکه,سایت طلا
376,ریزش شبانه قیمت سکه/ پیش بینی بازار سکه امروز 11 مهر 1401,"
گفته می شد که شب گذشته سکه در محدوده ۱۵ میلیون و ۱۰۰ هزار تومان مورد معامله قرار گرفته است.
",2022-10-03 10:06:20,اخبار طلا و سکه,اقتصاد نیوز
377,دلار بازهم کانال عوض کرد!,"
روز گذشته با افزایش ۲۵۰ تومانی نرخ دلار غیررسمی قیمت سکه طلا نیز که از حاصل‌ضرب ۳ عامل نرخ دلار غیررسمی در بهای جهانی اونس طلا و ضریب تبدیل اونس به گرم سکه تشکیل می‌شود، افزایش یافت.
",2022-10-03 09:51:43,اخبار طلا و سکه,بازار نیوز
378,سکه عقب نشینی کرد/ ​سکه بازان در موقعیت فروش قرار گرفتند,"
تحلیلگران باور دارند که افزایش قیمت سکه در روزهای اخیر به واسطه افزایش قیمت دلار بود. سرعت رشد اسکناس آمریکایی بعد از ورود به کانال ۳۳ هزار تومان کم شد و همین عامل موجب شد سکه بازان را در موقعیت فروش قرار بگیرند.
",2022-10-03 09:26:27,اخبار طلا و سکه,سایت طلا
379,پیش‌بینی جدید رییس اتحادیه طلا از قیمت‌ها,"
در حالی در اولین روز هفته قیمت طلا و سکه با افزایش شدیدی روبه‌رو شد، آنا انتشار خبرهای مثبت سیاسی و آزادسازی پول‌های بلوکه شده، جلوی موتور رشد قیمت‌ها را گرفت.
",2022-10-03 09:26:25,اخبار طلا و سکه,اخبار بانک
380,حباب انواع سکه در معاملات امروز ۱۱ مهر ۱۴۰۱ چگونه است؟ + جدول,"
در جدول زیر وضعیت حباب انواع سکه (امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی) در معاملات امروز بازار سکه گردآوری شده است.
",2022-10-03 09:26:23,اخبار طلا و سکه,نبض بازار
381,کاهش ارزش دلار،طلا را بالا کشید,"
قیمت طلا امروز دوشنبه به دلیل کاهش ارزش دلار افزایش یافت، اگر چه بانک‌های مرکزی در سراسر جهان سیاست‌های پولی تهاجمی خود را برای مقابله با تورم فزاینده حفظ کردند و سود شمش‌های امن را محدود کردند.
",2022-10-03 09:16:28,اخبار طلا و سکه,بنکر
382,عقب نشینی شبانه در بازار سکه /پیش بینی قیمت سکه امروز,"
اقتصادنیوز: تحلیلگران باور دارند که افزایش قیمت سکه در روزهای اخیر به واسطه افزایش قیمت دلار بود. سرعت رشد اسکناس آمریکایی بعد از ورود به کانال ۳۳ هزار تومان کم شد و همین عامل موجب شد سکه بازان را در موقعیت فروش قرار بگیرند.
",2022-10-03 09:11:33,اخبار طلا و سکه,اقتصاد نیوز
383,قیمت روز انواع سکه پارسیان در بازار امروز ۱۱ مهر ۱۴۰۱ + جدول,"
در جدول زیر قیمت سکه پارسیان در انواع سوت با عیار ۷۵۰ را می‌توانید مشاهده کنید.
",2022-10-03 08:46:19,اخبار طلا و سکه,نبض بازار
384,رئیس اتحادیه طلا و جواهر : افزایش قیمت‌ها در بازار موقتی است,"
تسنیم نوشت:رئیس اتحادیه طلا و جواهر با بیان اینکه افزایش قیمت‌ها در بازار موقتی است، گفت: با اعلام خبر آزادسازی ۷ میلیارد دلار از منابع ارزی بلوکه شده ایران باید منتظر کاهش قیمت‌ها باشیم.
",2022-10-02 22:51:15,اخبار طلا و سکه,خبر آنلاین
385,پیش بینی قیمت طلا و سکه فردا دوشنبه ۱۱ مهر ۱۴۰۱,"
امروز هر گرم طلا ۱۸ عیار مانند روز قبل رشد قیمت را تجربه کرد. هر گرم طلا ۱۸ عیار که روز قبل تا ۱،۳۶۹،۰۰۰ تومان رسیده بود، امروز یکشنبه ۱۰ مهر ۱۴۰۱ با رشد ۰.۸۵ درصدی به ۱،۳۸۰،۸۰۰ تومان رسید.
",2022-10-02 20:51:43,اخبار طلا و سکه,نبض بازار
386,طلا؛ محافظ تورمی بی‌همتا,"
از آنجا که طلا همواره به عنوان ذخیره امن و پوشش تورمی در نظر گرفته می‌شود، در هفته گذشته توانست بر روند نزولی غلبه کند و به بالاترین حد هفتگی برسد.
",2022-10-02 15:31:38,اخبار طلا و سکه,اخبار ویژه
387,قیمت طلا امروز ده مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),"
قیمت طلا برای امروز ۱۰ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون ۳۷۴ هزار ۷۱۱ تومان رسید.
",2022-10-02 15:01:46,اخبار طلا و سکه,اقتصاد آنلاین
388,افزایش نسبی نرخ طلای ۲۴ عیار در معاملات امروز ۱۰ مهر ۱۴۰۱,"
در بازار طلا، قیمت هر گرم طلای ۲۴ عیار با افزیش ۰.۱ درصدی ۱۸،۳۴۳،۰۰۰ ریال معامله گردید.
",2022-10-02 14:26:28,اخبار طلا و سکه,نبض بازار
389,رییس اتحادیه طلا: باید منتظر کاهش قیمت ها باشیم,"
رییس اتحادیه طلا و جواهر با بیان اینکه افزایش قیمت ها در بازار موقتی است، گفت: با اعلام خبر آزادسازی ۷ میلیارد دلار از منابع ارزی بلوکه شده ایران باید منتظر کاهش قیمت‌ها باشیم.
",2022-10-02 13:51:34,اخبار طلا و سکه,اقتصاد آنلاین
390,واکنش بازار طلا و ارز به خبر آزادسازی ۷ میلیارد دلار از منابع ارزی ایران,"
رئیس اتحادیه طلا و جواهر با بیان اینکه افزایش قیمت ها در بازار موقتی است، گفت: با اعلام خبر آزادسازی ۷ میلیارد دلار از منابع ارزی بلوکه شده ایران باید منتظر کاهش قیمت‌ها باشیم.
",2022-10-02 13:31:53,اخبار طلا و سکه,اقتصاد نیوز
391,پیش بینی مهم رئیس اتحادیه طلا از قیمت طلا و سکه,"
رئیس اتحادیه طلا و جواهر با بیان اینکه افزایش قیمت ها در بازار موقتی است، گفت: با اعلام خبر آزادسازی ۷ میلیارد دلار از منابع ارزی بلوکه شده ایران باید منتظر کاهش قیمت‌ها باشیم.
",2022-10-02 13:31:51,اخبار طلا و سکه,سایت طلا
392,رئیس اتحادیه طلا: آزادسازی ۷ میلیارد دلار از منابع ارزی ایران باعث کاهش قیمت‌ها می‌شود,"
رئیس اتحادیه طلا و جواهر با بیان اینکه افزایش قیمت ها در بازار موقتی است، گفت: با اعلام خبر آزادسازی ۷ میلیارد دلار از منابع ارزی بلوکه شده ایران باید منتظر کاهش قیمت‌ها باشیم.
",2022-10-02 13:16:31,اخبار طلا و سکه,تسنیم
393,واکنش بازار طلا به خبری مهم / صعود قیمت طلا و سکه متوقف شد,"
محمد کشتی آرای گفت: قیمت طلا و سکه در معاملات امروز تحت تاثیر خبر آزادسازی میلیاردها دلار از منابع ارزی بلوکه شده ایران روند کاهشی به خود گرفت.
",2022-10-02 13:16:28,اخبار طلا و سکه,سایت طلا
394,طرح کاهش یک میلیونی نفت,"
به گفته نمایندگان، گروه تولیدکنندگان نفت اوپک پلاس، روز چهارشنبه در مقر وین نشستی خواهند داشت تا در مورد کاهش تولید تصمیم‌گیری کنند.
",2022-10-02 12:24:07,اخبار طلا و سکه,اخبار ویژه
395,طلا به کدام سمت می رود؟,"
هیچ بحثی وجود ندارد که سال ۲۰۲۲ یک سال چالش‌ برانگیز برای طلا بوده است. این فلز گرانبها به عدم قطعیت ژئوپلیتیکی مداوم، تورم فزاینده و آشفتگی اقتصاد جهانی واکنشی نشان نداده است.
",2022-10-02 11:06:54,اخبار طلا و سکه,اقتصاد 24
396,رشد ۶۴ درصدی درآمد زر ماکارون,"
زر ماکارون در عملکرد ۶ ماهه با شناسایی درآمد ۱.۹ هزار میلیارد تومانی از رشد ۶۴ درصدی نسبت به مدت مشابه سال قبل خبر داد.
",2022-10-02 10:26:30,اخبار طلا و سکه,نبض بورس
397,سیگنال سیاسی جدید به بازار ارز/هجمه نقدینگی به بازار ارز و سکه,"
خبری درباره تبادل زندانی با آمریکا در قبال آزادی سازی دلار‌های بلوکه شده ایران در کره منتشر شد که می‌توان موجب غافل گیری معامله گران طرفدار افزایش قیمت دلار باشد.
",2022-10-02 10:11:43,اخبار طلا و سکه,نبض بازار
398,هجوم بورسی ها به بازار سکه/پیش بینی قیمت سکه امروز,"
اقتصادنیوز: قیمت سکه دیروز جهش سنگینی را تجربه کرد اما سکه بازان قیمت این فلز گران بها را برای بازار امروز را چگونه پیش بینی کرده اند؟
",2022-10-02 09:16:35,اخبار طلا و سکه,اقتصاد نیوز
399,صعود در انتظار طلا؟,"
هیچ بحثی وجود ندارد که سال ۲۰۲۲ یک سال چالش‌ برانگیز برای طلا بوده است. این فلز گرانبها به عدم قطعیت ژئوپلیتیکی مداوم، تورم فزاینده و آشفتگی اقتصاد جهانی واکنشی نشان نداده است.
",2022-10-02 08:51:21,اخبار طلا و سکه,اقتصاد آنلاین
400,قیمت سکه پارسیان در معاملات امروز ۱۰ مهر ۱۴۰۱ + جدول,"
قیمت سکه پارسیان در انواع سوت با عیار ۷۵۰ را در جدول زیر مشاهده کنید.
",2022-10-02 08:51:19,اخبار طلا و سکه,نبض بازار
401,طلا در آستانه یک بازار صعودی جدید است؟,"
هیچ بحثی وجود ندارد که سال ۲۰۲۲ یک سال چالش‌ برانگیز برای طلا بوده است. این فلز گرانبها به عدم قطعیت ژئوپلیتیکی مداوم، تورم فزاینده و آشفتگی اقتصاد جهانی واکنشی نشان نداده است.
",2022-10-02 08:46:30,اخبار طلا و سکه,اخبار بانک
402,واردات طلای چین رکورد ۴ ساله را زد!,"
واردات طلای چین در ماه اگوست از طریق هنگ‌کنگ به بالاترین حد خود در ۴ سال گذشته رسید.
",2022-10-02 08:46:28,اخبار طلا و سکه,اخبار بانک
403,غافلگیری شبانه بازار دلار / بی اعتمادی سرمایه به بازار سرمایه!,"
در روزی که نقدینگی در بازار ارز و سکه یکه تازی می کرد بازار سرمایه از این هجمه نقدینگی بی نصیب ماند و نقشه بازار سرمایه مغلوب سرخی و فشار فروش شد.
",2022-10-02 08:41:19,اخبار طلا و سکه,سایت طلا
404,۱۵ مورد از کاربردهای فویل در خارج از آشپزخانه,"
",2022-10-01 18:26:25,اخبار طلا و سکه,دیجی کالا مگ
405,کشتی‌آرای: قیمت‌های کنونی در بازار طلا و ارز هیجانی است,"
در پی افزایش قیمت‌ها در بازار طلا و ارز، طبق تأکید کشتی‌آرای هم‌اکنون قیمت‌ها در بازار هیجانی است و حباب سکه نیز به یک‌میلیون و ۶۵۰هزار تومان افزایش یافته است.
",2022-10-01 16:51:43,اخبار طلا و سکه,خبرگزاری دانشجو
406,پارادوکس بهای نفت در روز جمعه,"
در معاملات روز جمعه، گرچه نفت خام با کاهش مواجه شد، اما توانست اولین افزایش هفتگی خود را در روزهای اخیر تجربه کند.
",2022-10-01 16:10:42,اخبار طلا و سکه,اخبار ویژه
407,افزایش نسبی نرخ طلا در معاملات امروز ۹ مهر ۱۴۰۱,"
در بازار طلا امروز، قیمت هر گرم طلای ۲۴ عیار با افزایش ۲.۳۱ درصدی ۱۸،۱۴۰،۰۰۰ ریال معامله گردید.
",2022-10-01 14:17:06,اخبار طلا و سکه,نبض بازار
408,سکه در آستانه 15 میلیونی شدن,"
 امیریان گفت: قیمت طلا و سکه در معاملات امروز روند افزایشی به خود گرفت.
",2022-10-01 13:51:51,اخبار طلا و سکه,سایت طلا
409,داستان طلا؛ از دیروز تا فردا,"
هفته گذشته برای طلا، سرشار از نوسانات مختلف از جمله فشار فروش و روند صعودی چهار روزه بود؛ حال باید دید برای هفته آتی چه نوساناتی پیش‌بینی می‌شود.
",2022-10-01 13:42:24,اخبار طلا و سکه,اخبار ویژه
410,قیمت جهانی طلا امروز ۹ مهر ۱۴۰۱ / اونس بدون تغییر در محدوده ۱۶۶۰ دلار,"
قیمت هر اونس طلا امروز شنبه ۹ مهر ۱۴۰۱ به ۱۶۶۰ دلار و ۶۱ سنت رسید.
",2022-10-01 13:26:29,اخبار طلا و سکه,نبض بازار
411,قیمت طلا امروز نه مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),"
قیمت طلا برای امروز ۹ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون ۳۵۷ هزار ۳۹۷ تومان رسید.
",2022-10-01 13:11:34,اخبار طلا و سکه,اقتصاد آنلاین
412,قیمت ربع سکه بهار آزادی شنبه ۹ مهر ۱۴۰۱,"
قیمت ربع سکه بهار آزادی امروز شنبه ۹ مهر پنج میلیون و ۱۵۰ هزار به‌ثبت رسید. این رقم تفاوتی با عصر پنجشنبه ندارد اما نسبت به یک هفته قبل شاهد رشد ۱۹۶ هزاری ارزش این سکه هستیم
",2022-10-01 12:26:28,اخبار طلا و سکه,فرارو
413,قیمت سکه امامی امروز 9 مهر 1401/ سکه دوباره گران شد,"
اقتصادنیوز: قیمت سکه در بازار امروز افزایش یافت.
",2022-10-01 12:12:07,اخبار طلا و سکه,اقتصاد نیوز
414,عامل مهم افزایش قیمت سکه چیست؟,"
فعالان بازار باور دارند که افزایش قیمت دلار مهم‌ترین عاملی است که سکه امامی را در مسیر صعودی قرار داده است.
",2022-10-01 11:46:48,اخبار طلا و سکه,نبض بازار
415,پایان کار تیم کشتی فرنگی دانشجویان ایران با ۵ مدال,"
تیم کشتی فرنگی دانشجویان ایران با یک طلا، ۲ نقره و ۲ برنز به کار خود در جام جهانی ورزش‌های رزمی دانشجویان در ترکیه پایان داد.
",2022-10-01 10:26:14,اخبار طلا و سکه,ایران اکونومیست
416,آمریکا روسیه را نقره داغ کرد/ اعمال تحریم‌های شدید علیه مقامات,"
ايسنا : دولت آمریکا در واکنش به الحاق چهار قلمرو اوکراین به روسیه، دور جدیدی از تحریم‌ها را علیه این کشور اعمال کرد که مقامات دولتی و نظامی و اعضای خانواده آنها را هدف قرار می‌دهد.
",2022-10-01 10:16:46,اخبار طلا و سکه,دنیای اقتصاد
417,وضعیت حباب در بازار سکه امروز ۹ مهر ۱۴۰۱ + جدول,"
در جدول زیر وضعیت حباب انواع سکه (امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی) در معاملات امروز بازار سکه گردآوری شده است.
",2022-10-01 10:11:41,اخبار طلا و سکه,نبض بازار
418,تست هوش؛ 6 اختلاف میان این دو تصویر آقای بامزه پیدا کنید؟ + پاسخ,"
به گزارش سایت طلا، اگر فکر می کنید چشمانی همچون عقاب دارید 6 اختلاف میان این دو تصویر آقا را پیدا کنید؟
",2022-10-01 10:01:24,اخبار طلا و سکه,سایت طلا
419,طلا به ماه ششم زیان پا نهاد,"
با وجود نگرانی‌ها در مورد رکود اقتصادی، طلا همچنان در تلاش است کشش معناداری به دست آورد، اما امروز از بالاترین سطح روز جمعه کاهش یافت.
",2022-10-01 10:00:42,اخبار طلا و سکه,اخبار ویژه
420,پیش بینی قیمت طلا در روزهای آتی,"
قیمت طلا عکس‌العملی نسبت‌به امضای قرارداد پوتین برای الحاق 4 منطقه از اوکراین به خاک روسیه نداشته‌است. در حال حاضر بالا رفتن نرخ بهره فدرال‌رزرو آمریکا و سایر بانک‌های مرکزی دنیا قیمت طلا را تحت فشار قرار داده‌است.
",2022-10-01 09:46:26,اخبار طلا و سکه,سایت طلا
421,قیمت سکه اوج گرفت/پیش بینی بازار سکه 9 مهر 1401,"
اقتصادنیوز: قیمت سکه دیروز در بازار پشت خطی به بالای محدوده ۱۴ میلیون و ۹۰۰ هزار تومان صعود کرد
",2022-10-01 09:46:24,اخبار طلا و سکه,اقتصاد نیوز
422,شوک برجام به قیمت دلار/ سکه تا کجا بالا می رود؟,"
در شرایط فعلی برخی از تحلیلگران فنی معتقدند که سیگنال افزایشی قیمت طلا و دلار ممکن است زمینه ساز صعود قیمت سکه شود.
",2022-10-01 09:31:53,اخبار طلا و سکه,سایت طلا
423,شوک قیمت دلار و طلا به بازار سکه /پیش بینی قیمت سکه امروز,"
اقتصادنیوز: در شرایط فعلی برخی از تحلیلگران فنی معتقدند که سیگنال افزایشی قیمت طلا و دلار ممکن است زمینه ساز صعود قیمت سکه شود.
",2022-10-01 09:16:18,اخبار طلا و سکه,اقتصاد نیوز
424,امیدی به صعود طلای جهانی هست؟,"
تحلیلگران عنوان کردند: آنچه طلا در دو هفته آینده انجام می‌دهد برای قیمت‌های پایان سال بسیار مهم است و همه نگاه‌ها به آخرین آمار اشتغال و تورم معطوف است، زیرا طلا در بحبوحه تشدید تنش‌های ژئوپلیتیکی و تشدید نوسانات بازار نشانه‌های امیدوارکننده‌ای را نشان می‌دهد.
",2022-10-01 09:11:52,اخبار طلا و سکه,اخبار بانک
425,قیمت جهانی طلا امروز ۱۴۰۱/۰۷/۰۹,"
قیمت هر اونس طلا امروز با ۰.۰۶ درصد افزایش به ۱۶۶۰ دلار و ۶۱ سنت رسید.
",2022-10-01 09:06:32,اخبار طلا و سکه,تسنیم
426,وضعیت نرخ روز سکه پارسیان امروز ۹ مهر ۱۴۰۱ چگونه است؟ + جدول,"
قیمت روز سکه پارسیان در انواع سوت با عیار ۷۵۰ در معاملات امروز را می‌توانید در جدول زیر مشاهده کنید.
",2022-10-01 08:46:35,اخبار طلا و سکه,نبض بازار
427,پیش بینی قیمت طلا و سکه امروز ۹ مهر ۱۴۰۱,"
با توجه به نوسانات پردامنه بازار‌های مالی در روز‌های اخیر و همزمانی آن با انتشار اخبار ناامیدکننده وضعیت برجام، فعالان بازار انتظار دارند فردا نیز شاهد رشد قیمت‌ها باشند.
",2022-10-01 08:11:57,اخبار طلا و سکه,نبض بازار
428,رونمایی انگلیس از سکه‌های جدید با تصویر چارلز سوم,"
ضرابخانه سلطنتی بریتانیا از سکه‌های جدیدی با تصویر چارلز سوم، پادشاه جدید این کشور رونمایی کرد که قرار است قبل از کریسمس به گردش درآیند.
",2022-09-30 19:01:59,اخبار طلا و سکه,سایت طلا
429,زنگ خطر برای طلا به صدا درآمد,"
قیمت طلا امروز جمعه با کاهش ارزش دلار آمریکا افزایش یافت و به 1670 دلار رسید.
",2022-09-30 11:06:29,اخبار طلا و سکه,سایت طلا
430,بی ثباتی قیمت طلا در بازارهای جهانی/انس طلا بالا رفت,"
قیمت هر اونس طلا امروز با ۰.۱۶ درصد افزایش به ۱۶۶۳ دلار و ۱۲ سنت رسید.
",2022-09-30 10:51:31,اخبار طلا و سکه,مهر
431,خواص و کاربرد انواع فلزات گرانبها/قیمت جهانی فلزات گرانبها امروز ۸ مهر ۱۴۰۱,"
در گزارش زیر می‌توانید نرخ امروز فلزات گرانبها در بازار‌های جهانی و کاربرد این فلزات در صنایع را مشاهده نمایید.
",2022-09-30 10:42:07,اخبار طلا و سکه,نبض بازار
432,وضعیت حباب انواع سکه در معاملات امروز ۸ مهر ۱۴۰۱ چگونه است؟ + جدول,"
وضعیت حباب انواع سکه (امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی) در معاملات امروز بازار سکه در جدول زیر گردآوری شده است.
",2022-09-30 09:31:28,اخبار طلا و سکه,نبض بازار
433,قیمت سکه پارسیان در معاملات امروز ۸ مهر ۱۴۰۱ + جدول,"
در جدول زیر جدیدترین قیمت سکه پارسیان در انواع سوت با عیار ۷۵۰ در معاملات امروز را می‌توانید مشاهده کنید.
",2022-09-30 09:26:23,اخبار طلا و سکه,نبض بازار
434,گرانی طلای جهانی در پی صعود دلار,"
قیمت هر اونس طلا امروز با ۰.۱۶ درصد افزایش به ۱۶۶۳ دلار و ۱۲ سنت رسید.
",2022-09-30 08:16:36,اخبار طلا و سکه,اقتصاد آنلاین
435,پیش بینی قیمت طلا و سکه شنبه ۹ مهر ۱۴۰۱,"
امروز هر گرم طلا ۱۸ عیار مانند روز قبل رشد قیمت را تجربه کرد. هر گرم طلا ۱۸ عیار که روز قبل تا ۱,۳۱۳,۴۰۰ تومان رسیده بود، امروز پنجشنبه ۷ مهر ۱۴۰۱ با رشد ۰.۹۹ درصدی به ۱,۳۲۶,۶۰۰ تومان رسید.
",2022-09-29 19:41:39,اخبار طلا و سکه,نبض بازار
436,فنلاند گردشگران روسی را نقره داغ کرد,"
​اقتصادنیوز: وزیر امور خارجه فنلاند از بسته شدن مرزهای این کشور به روی گردشگران روسی خبر داد.
",2022-09-29 16:11:57,اخبار طلا و سکه,اقتصاد نیوز
437,قیمت طلا امروز هفت مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),"
قیمت طلا برای امروز ۷ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون ۳۰۳ هزار ۱۴۷ تومان رسید.
",2022-09-29 14:31:20,اخبار طلا و سکه,اقتصاد آنلاین
438,افزایش دوباره قیمت طلا و سکه در ایران,"
میر امین حسینی گفت: قیمت طلا و سکه در معاملات امروز روند افزایشی به خود گرفت.
",2022-09-29 14:26:42,اخبار طلا و سکه,سایت طلا
439,قیمت جهانی طلا امروز ۷ مهر ۱۴۰۱ / جهش اونس به سمت ۱۷۰۰ دلار,"
قیمت هر اونس طلا امروز ۷ مهر ۱۴۰۱ به ۱۶۶۰ دلار و ۲۰ سنت رسید.
",2022-09-29 12:46:32,اخبار طلا و سکه,نبض بازار
440,حباب سکه وارد کانال ۲ میلیون تومانی شد,"
روز گذشته نرخ شاخص ارزی افزایشی بود. این در حالی است که به عقیده کارشناسان بازار تهران به دلیل تعطیلی روز‌های اخیر حجم تعیین‌کننده تقاضا در بازار وجود نداشته و نرخ‌دهی ارز در بازار ضعیف در حال صورت پذیرفتن است.
",2022-09-29 12:26:19,اخبار طلا و سکه,اقتصاد 24
441,قیمت سکه امامی امروز 7 مهر 1401/ افزایش چشمگیر قیمت سکه,"
اقتصادنیوز: قیمت سکه در بازار امروز افزایش یافت.
",2022-09-29 12:02:15,اخبار طلا و سکه,اقتصاد نیوز
442,قیمت گرم طلا 18 عیار امروز 7 مهر 1401/رشد قیمت طلا ۱۸ عیار,"
اقتصادنیوز: قیمت طلا 18 عیار امروز مسیر رشد را تجربه کرد.
",2022-09-29 12:02:13,اخبار طلا و سکه,اقتصاد نیوز
443,اقتصاد متزلزل، نفت ضعیف,"
پس از اینکه به دلیل تقویت دلار، تقاضای نفت محدود شد، قیمت طلای سیاه افزایش بیش از 3 دلاری جلسه قبل را معکوس کرد.
",2022-09-29 11:48:58,اخبار طلا و سکه,اخبار ویژه
444,شوک دلار به بازار سکه / خرید سکه با ریسک همراه شد,"
فعالان بازار سکه می گفتند در صورتی که نرخ دلار در معاملات نقدی امروز رشد کند و بازار ساز مانع صعود اسکناس آمریکایی نشود این امر ممکن است موجب تقویت قدرت سکه بازان افزایشی شود.
",2022-09-29 11:11:30,اخبار طلا و سکه,سایت طلا
445,سقوط ادامه دار طلا در بازار,"
قیمت طلا امروز پنجشنبه کاهش یافت زیرا چشم‌انداز افزایش بیشتر نرخ بهره آمریکا و چشم‌انداز ضعیف رشد اقتصاد جهانی باعث تقویت دلار شد.
",2022-09-29 10:51:19,اخبار طلا و سکه,اقتصاد آنلاین
446,شوک قیمت دلار به بازارسکه/پیش بینی قیمت سکه ۷ مهر,"
اقتصادنیوز:فعالان بازار سکه می گفتند در صورتی که نرخ دلار در معاملات نقدی امروز رشد کند و بازار ساز مانع صعود اسکناس آمریکایی نشود این امر ممکن است موجب تقویت قدرت سکه بازان افزایشی شود.
",2022-09-29 10:26:11,اخبار طلا و سکه,اقتصاد نیوز
447,آیا طلا در حفظ روند صعودی ناکام است؟,"
قیمت طلا امروز نتوانست سطحی بالای 1660.00 دلار را حفظ کند و به تدریج در حال کاهش از آن سطح است؛
",2022-09-29 09:56:48,اخبار طلا و سکه,اخبار ویژه
448,آخرین نرخ حباب سکه امروز ۷ مهر ۱۴۰۱,"
وضعیت حباب انواع سکه (امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی) در معاملات امروز بازار سکه در جدول زیر گردآوری شده است.
",2022-09-29 09:11:18,اخبار طلا و سکه,نبض بازار
449,بازار طلا با اعتراضات ناآرام می‌شود؟ / مردم نگران افزایش قیمت سکه و طلا نباشند,"
رئیس اتحادیه طلا و جواهر تهران گفت: قیمت طلا و سکه همواره از سیاست داخلی و خارجی و مسیر قیمت در بازار جهانی تبعیت کرده است و امروز با توجه به اعتراضات عده‌ای در خیابان، قیمت‌ها در این بازار بدون تغییر بوده است.
",2022-09-29 01:46:20,اخبار طلا و سکه,اقتصاد 24
450,قیمت طلا، قیمت دلار، قیمت سکه و ارز ششم مهر ماه / افزایش قیمت سکه بعد از تعطیلات,"
امروز در بازار ارز و طلا قیمت دلار در صرافی ملی برای خرید ۲۸۵۰۶ تومان و قیمت طلای ۱۸ عیار ۱ میلیون و ۳۰۵ هزار ۴۵۶ تومان است.
",2022-09-28 16:51:33,اخبار طلا و سکه,اقتصاد آنلاین
451,تحلیل هفتگی طلا جهانی (Gold) چهارشنبه 6 مهر,"
امروز چهارشنبه 28 سپتامبر 2022 است و قیمت طلای جهانی به دلیل افزایش نرخ بازده اوراق قرضه کماکان آسیب پذیر می باشد.
",2022-09-28 16:31:50,اخبار طلا و سکه,سایت طلا
452,برگی از دفتر طلا؛ از هفته گذشته تا روزهای آتی,"
با نگاهی به رویدادهای طلا در هفته گذشته می‌توان به کاهش 2 درصدی هفتگی طلا اشاره کرد؛ اما باید دید چه چیزی در هفته آتی در انتظار فلز زرد است.
",2022-09-28 15:42:23,اخبار طلا و سکه,اخبار ویژه
453,پیشروی قیمت دلار و سکه/طلا ریزش کرد,"
اقتصادنیوز :نرخ دلار امروز در بازار آزاد در مقایسه با عصر دوشنبه هفته جاری تقریبا 150 تومان رشد کرد و به 31 هزار و 750 تومان رسید.
",2022-09-28 15:11:15,اخبار طلا و سکه,اقتصاد نیوز
454,کاهش قیمت طلا و سکه در ایران/پیش بینی بازار طلا در روزهای آینده,"
نادر بذرافشان گفت: قیمت طلا و سکه در معاملات امروز روند کاهشی به خود گرفت.
",2022-09-28 13:16:26,اخبار طلا و سکه,سایت طلا
455,قیمت مثقال طلا امروز ۶ مهر ۱۴۰۱ چقدر شد؟,"
جدیدترین قیمت مثقال طلا امروز ۶ مهر ۱۴۰۱ را می‌توانید در گزارش زیر مشاهده کنید.
",2022-09-28 12:12:08,اخبار طلا و سکه,نبض بازار
456,قیمت طلا امروز شش مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),"
قیمت طلا برای امروز ۶ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون ۳۰۳ هزار ۱۴۷ تومان رسید.
",2022-09-28 12:06:38,اخبار طلا و سکه,اقتصاد آنلاین
